Unnamed: 0,transaction_id,description,trnref,dob_new,price_new,customer_type,age_group,item_type,class_name,subclass_name,nova,standard_uom,uom_criteria,conversion,price_uom,class_name_uom
819,001_003-306,MARA SUGAR 2KG WHITE,306,,210.0,No-Loyalty card,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,105.0,SUGAR (KGS)
820,001_003-306,AFIA TETRA MANGO 250ML,306,,45.0,No-Loyalty card,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,250ML,0.25,180.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS)
821,001_003-308,UFUTA COOKING OIL 1L,308,,183.0,No-Loyalty card,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,183.0,COOKING OIL (LTRS)
822,001_003-308,H.O.MANJI MILKSTAR 200G,308,,60.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,300.0,"COOKIES, BISCUITS AND WAFERS (KGS)"
823,001_003-308,BEEF STEAK/TOP SIDE KITE,308,,234.0,No-Loyalty card,,Food Item,RED MEAT,BEEF,Unprocessed/Minimally processed foods,KGS,,,650.0,RED MEAT (KGS)
824,001_003-309,EXE SELF RAISING 2KG,309,,129.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,64.5,WHEAT FLOUR (KGS)
825,001_003-309,WHITE BREAD 400G.,309,,39.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,97.5,BREADS (KGS)
826,001_003-310,MOLO FRESH MILK 500ML POUCH,310,,46.0,No-Loyalty card,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,92.0,WHOLE MILK (LTRS)
827,001_003-310,FRESHA S/BERRY YOGHURT 500ML TR G/TOP,310,,89.0,No-Loyalty card,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,500ML,0.5,178.0,FLAVOURED/FRUIT YOGHURT (LTRS)
828,001_003-310,ROXY BLACK 25G,310,,20.0,No-Loyalty card,,Food Item,FOOD COLOUR ADDITIVES,FOOD COLOUR ADDITIVES,Ultra-processed foods,KGS,25G,0.025,799.9999999999999,FOOD COLOUR ADDITIVES (KGS)
829,001_003-310,CHIGS SALTED CRISPS 100G PLN,310,,79.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,100G,0.1,790.0,SWEET AND SAVOURY SNACKS (KGS)
830,001_003-310,WHITE BREAD 600G,310,,59.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,98.33333333333334,BREADS (KGS)
831,001_003-311,NDOVU HOME BAKING 2KG,311,,114.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,57.0,WHEAT FLOUR (KGS)
832,001_003-311,MARA SUGAR 2KG WHITE,311,,210.0,No-Loyalty card,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,105.0,SUGAR (KGS)
833,001_003-311,ROASTED CASHEWNUT 100G ENP,311,,189.0,No-Loyalty card,,Food Item,SALTED/SUGARED NUTS,SALTED CASHEW NUTS,Processed foods,KGS,100G,0.1,1890.0,SALTED/SUGARED NUTS (KGS)
834,001_003-312,MPISHI POA 250G REFILL,312,,35.0,No-Loyalty card,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,250G,0.25,140.0,COOKING FAT (KGS)
835,001_003-312,WHITE BREAD 400G.,312,,39.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,97.5,BREADS (KGS)
836,001_003-314,QUENCHER LIFE WATER 1L,314,,42.0,No-Loyalty card,,Food Item,WATER,MINERAL WATER,Unprocessed/Minimally processed foods,LTRS,1L,1.0,42.0,WATER (LTRS)
837,001_003-316,GOLDEN RICH SHORTCAKE BISCUITS 200G,316,,75.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,375.0,"COOKIES, BISCUITS AND WAFERS (KGS)"
838,001_003-316,MILO 5*10G SATCHETS,316,,50.0,No-Loyalty card,,Food Item,COCOA,COCOA - SWEETENED WITH MILK,Ultra-processed foods,KGS,5*10G,0.05,1000.0,COCOA (KGS)
839,001_003-317,ILARA YOGHURT VANILLA 150ML CUP,317,,45.0,No-Loyalty card,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,150ML,0.15,300.0,FLAVOURED/FRUIT YOGHURT (LTRS)
840,001_003-317,DELAMARE PREM LEMON BISC YOGHURT 250ML CUP,317,,55.0,No-Loyalty card,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,250ML,0.25,220.0,FLAVOURED/FRUIT YOGHURT (LTRS)
841,001_003-317,JOY SUPER BITES MANDAZI 180G,317,,37.0,No-Loyalty card,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,205.5555555555556,PASTRIES (KGS)
842,001_003-318,MB GINGER 200G PACK,318,,55.0,No-Loyalty card,,Food Item,HERBS AND SPICES,SPICES - GINGER,Unprocessed/Minimally processed foods,KGS,200G,0.2,275.0,HERBS AND SPICES (KGS)
843,001_003-319,YEGO NICE BISC. 100G,319,,30.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,100G,0.1,300.0,"COOKIES, BISCUITS AND WAFERS (KGS)"
844,001_003-319,KENSALT TABLE SALT 1KG,319,,32.0,No-Loyalty card,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,1KG,1.0,32.0,SALT (KGS)
845,001_003-320,RCKL SNICKERS STD SINGLE BAR 50G,320,,95.0,No-Loyalty card,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,50G,0.05,1900.0,CHOCOLATE (KGS)
846,001_003-320,PEPTANG HOT N SWEET SAUCE 400G,320,,105.0,No-Loyalty card,,Food Item,TABLE SAUCES,CHILLI/HOT SAUCE,Ultra-processed foods,KGS,400G,0.4,262.5,TABLE SAUCES (KGS)
847,001_003-320,MAC WHITE COFFEE 5*15G SATCHETS,320,,75.0,No-Loyalty card,,Food Item,COFFEE,COFFEE - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,5*15G,0.075,1000.0,COFFEE (KGS)
848,001_003-321,YEGO NICE BISC. 100G,321,,30.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,100G,0.1,300.0,"COOKIES, BISCUITS AND WAFERS (KGS)"
849,001_003-322,SUNFRESH SAUCE 400G,322,,59.0,No-Loyalty card,,Food Item,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,KGS,400G,0.4,147.5,TABLE SAUCES (KGS)
850,001_003-325,BRITANIA DIGESTIVE BISCUIT 200G OATS,325,,145.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,725.0,"COOKIES, BISCUITS AND WAFERS (KGS)"
851,001_003-325,SODA FANTA B/CURRANT 500ML PL,325,,60.0,No-Loyalty card,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,500ML,0.5,120.0,SODAS AND CARBONATED DRINKS (LTRS)
852,001_003-325,BAZUU ENERGY DRINK 265ML PL BTL,325,,40.0,No-Loyalty card,,Food Item,ENERGY DRINKS,ENERGY DRINKS,Ultra-processed foods,LTRS,265ML,0.265,150.94339622641508,ENERGY DRINKS (LTRS)
853,001_003-326,YOGHURT DELITE S/BERRY 250ML CUP,326,,50.0,No-Loyalty card,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,250ML,0.25,200.0,FLAVOURED/FRUIT YOGHURT (LTRS)
854,001_003-326,AJAB HOME BAKING 2KG,326,,121.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,60.5,WHEAT FLOUR (KGS)
855,001_003-326,ROXY BLACK 25G,326,,20.0,No-Loyalty card,,Food Item,FOOD COLOUR ADDITIVES,FOOD COLOUR ADDITIVES,Ultra-processed foods,KGS,25G,0.025,799.9999999999999,FOOD COLOUR ADDITIVES (KGS)
856,001_003-328,TEA SCONES 200G,328,,40.0,No-Loyalty card,,Food Item,PASTRIES,PASTRIES - SCONES,Ultra-processed foods,KGS,200G,0.2,200.0,PASTRIES (KGS)
857,001_003-330,SODA SPRITE 500ML PL,330,,60.0,No-Loyalty card,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,500ML,0.5,120.0,SODAS AND CARBONATED DRINKS (LTRS)
858,001_003-331,H.O.MANJI DUOS BISCUIT 60G,331,,33.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,60G,0.06,550.0,"COOKIES, BISCUITS AND WAFERS (KGS)"
859,001_003-331,WOW SUGARED 15G,331,,10.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,15G,0.015,666.6666666666667,SWEET AND SAVOURY SNACKS (KGS)
860,001_003-331,FRYUMS CORN BITES 50G FRESH & CRUNCHY,331,,30.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,FRYUMS/FAR FAR,Ultra-processed foods,KGS,50G,0.05,600.0,SWEET AND SAVOURY SNACKS (KGS)
861,001_003-331,SAVANAH COCOPINE 1.5L,331,,185.0,No-Loyalty card,,Food Item,DILUTING JUICE,SQUASHES,Ultra-processed foods,LTRS,5L,5.0,37.0,DILUTING JUICE (LTRS)
862,001_003-331,JOY SUPER BITES MANDAZI 180G,331,,37.0,No-Loyalty card,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,205.5555555555556,PASTRIES (KGS)
863,001_003-332,PEMBE WHEAT 2KG,332,,107.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,53.5,WHEAT FLOUR (KGS)
864,001_003-332,KABRAS SUGAR 500G WHITE,332,,65.0,No-Loyalty card,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,500G,0.5,130.0,SUGAR (KGS)
865,001_003-332,BUTALI BROWN SUGAR 1KG PKT,332,,105.0,No-Loyalty card,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,105.0,SUGAR (KGS)
866,001_003-332,SUPA LOAF BUTTER TOAST 400G,332,,49.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,122.5,BREADS (KGS)
867,001_003-332,BUTTER TOSTI 800G,332,,95.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,118.75,BREADS (KGS)
868,001_003-332,CREAM MARBLE SLICE 200G,332,,100.0,No-Loyalty card,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,200G,0.2,500.0,MARBLE CAKES (KGS)
869,001_003-335,QUEEN CAKE 1PC,335,,20.0,No-Loyalty card,,Food Item,CUPCAKES/MUFFINS/QUEENCAKES,CUPCAKES,Ultra-processed foods,PCS,,,20.0,CUPCAKES/MUFFINS/QUEENCAKES (PCS)
870,001_003-336,FRESHA MAISHA LONG LIFE 500ML TFA,336,,48.0,No-Loyalty card,,Food Item,WHOLE MILK,LONG LIFE/UHT MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,96.0,WHOLE MILK (LTRS)
871,001_003-336,INDOMIE CHICKEN NOODLES 5 IN 1,336,,100.0,No-Loyalty card,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,,,100.0,NOODLES (KGS)
872,001_003-336,CHIGS TOMATO CRISPS 100G,336,,95.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,100G,0.1,950.0,SWEET AND SAVOURY SNACKS (KGS)
873,001_003-336,SNAK IT BIKIS CHEESE 30G,336,,32.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,30G,0.03,1066.6666666666667,SWEET AND SAVOURY SNACKS (KGS)
874,001_003-336,SNAK IT BIKIS PIZZA 30G,336,,32.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,30G,0.03,1066.6666666666667,SWEET AND SAVOURY SNACKS (KGS)
875,001_003-336,HEX FANCY CAKE 750G,336,,165.0,No-Loyalty card,,Food Item,CAKES,CAKES,Ultra-processed foods,KGS,750G,0.75,220.0,CAKES (KGS)
876,001_003-337,DL BEEF SAMOSA PC,337,,40.0,No-Loyalty card,,Food Item,FAST FOODS,PRE-PREPARED BEEF SAMOSA,Ultra-processed foods,PCS,,,40.0,FAST FOODS (PCS)
877,001_003-337,DL ANDAZI PC,337,,20.0,No-Loyalty card,,Food Item,FAST FOODS,PRE-PREPARED MANDAZI,Ultra-processed foods,PCS,,,20.0,FAST FOODS (PCS)
878,001_003-338,PEMBE WHEAT 2KG,338,,107.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,53.5,WHEAT FLOUR (KGS)
879,001_003-338,WHITE BREAD 600G,338,,59.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,98.33333333333334,BREADS (KGS)
880,001_003-339,TWO TEN MAIZE MEAL 2KG,339,,100.0,No-Loyalty card,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,50.0,MAIZE/CORN FLOUR (KGS)
881,001_003-341,BAHARI FRY 10L,341,,1354.0,No-Loyalty card,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,10L,10.0,135.4,COOKING OIL (LTRS)
882,001_003-341,COWBOY 1KG,341,,189.0,No-Loyalty card,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,1KG,1.0,189.0,COOKING FAT (KGS)
883,001_003-341,AJAB HOME BAKING 2KG,341,,121.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,60.5,WHEAT FLOUR (KGS)
884,001_003-341,PARBOILED RICE 2KG,341,,255.0,No-Loyalty card,,Food Item,CEREAL GRAINS,PARBOILED RICE,Unprocessed/Minimally processed foods,KGS,2KG,2.0,127.5,CEREAL GRAINS (KGS)
885,001_003-341,KENSALT TABLE SALT 1KG,341,,32.0,No-Loyalty card,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,1KG,1.0,32.0,SALT (KGS)
886,001_003-341,BRANDED SUGAR 2KG BROWN,341,,210.0,No-Loyalty card,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,105.0,SUGAR (KGS)
887,001_003-341,WHITE BREAD 600G,341,,59.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,98.33333333333334,BREADS (KGS)
888,001_003-341,AJAB MANDAZI FLOUR 2KG,341,,118.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,59.0,WHEAT FLOUR (KGS)
889,001_003-342,FRESH FRI 2L,342,,335.0,No-Loyalty card,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,2L,2.0,167.5,COOKING OIL (LTRS)
890,001_003-342,PARLE NICE BISC 376G/ 382.5G,342,,135.0,No-Loyalty card,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,382.5G,0.3825,352.94117647058823,"COOKIES, BISCUITS AND WAFERS (KGS)"
891,001_003-342,SODA FANTA BLACKCURRANT 2L PL,342,,180.0,No-Loyalty card,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,2L,2.0,90.0,SODAS AND CARBONATED DRINKS (LTRS)
892,001_003-342,HEX FANCY CAKE 750G,342,,165.0,No-Loyalty card,,Food Item,CAKES,CAKES,Ultra-processed foods,KGS,750G,0.75,220.0,CAKES (KGS)
893,001_003-343,SODA FANTA B/CURRANT 500ML PL,343,,60.0,No-Loyalty card,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,500ML,0.5,120.0,SODAS AND CARBONATED DRINKS (LTRS)
894,001_003-343,SODA FANTA PASSION 500ML PL,343,,60.0,No-Loyalty card,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,500ML,0.5,120.0,SODAS AND CARBONATED DRINKS (LTRS)
895,001_003-343,BRAVA MALT PINEAPPLE 500ML,343,,55.0,No-Loyalty card,,Food Item,MALT DRINKS,MALT DRINKS,Processed foods,LTRS,500ML,0.5,110.0,MALT DRINKS (LTRS)
896,001_003-343,DAZ COCONUT FLAVOUR 180G MILL,343,,40.0,No-Loyalty card,,Food Item,FRUITS,COCONUT,Unprocessed/Minimally processed foods,KGS,180G,0.18,222.22222222222223,FRUITS (KGS)
897,001_003-344,TUZO FRESH MILK 450ML ESL,344,,46.0,No-Loyalty card,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,450ML,0.45,102.2222222222222,WHOLE MILK (LTRS)
898,001_003-344,K.C.C. MALA PLAIN 500ML TR,344,,70.0,No-Loyalty card,,Food Item,NATURAL/PLAIN FERMENTED MILK,NATURAL/PLAIN FERMENTED MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,140.0,NATURAL/PLAIN FERMENTED MILK (LTRS)
899,001_003-344,PEMBE MAIZE 2KG,344,,98.0,No-Loyalty card,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,49.0,MAIZE/CORN FLOUR (KGS)
900,001_003-344,HIGHLANDS TROPICAL CORDIAL 2L,344,,224.0,No-Loyalty card,,Food Item,DILUTING JUICE,CORDIALS,Ultra-processed foods,LTRS,2L,2.0,112.0,DILUTING JUICE (LTRS)
901,001_003-344,STANDARD MADEIRA 500G MILL BAKERS,344,,122.0,No-Loyalty card,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,500G,0.5,244.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS)
902,001_003-344,WHITE BREAD 400G.,344,,39.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,97.5,BREADS (KGS)
903,001_003-345,K.C.C FRESH MILK WHOLE 500ML FINO,345,,52.0,No-Loyalty card,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,104.0,WHOLE MILK (LTRS)
904,001_003-346,PEMBE MAIZE 2KG,346,,98.0,No-Loyalty card,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,49.0,MAIZE/CORN FLOUR (KGS)
905,001_003-346,RICE 2KG LONG GRAIN,346,,225.0,No-Loyalty card,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,2KG,2.0,112.5,CEREAL GRAINS (KGS)
906,001_003-346,BRANDED SUGAR 2KG BROWN,346,,210.0,No-Loyalty card,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,105.0,SUGAR (KGS)
907,001_003-346,CHICKEN SMOKED SAUSAGE 500GM KENCHIC,346,,195.0,No-Loyalty card,,Food Item,PROCESSED POULTRY,CHICKEN SAUSAGES/VIENNAS,Ultra-processed foods,KGS,500GM,0.5,390.0,PROCESSED POULTRY (KGS)
908,001_003-346,WHITE BREAD 600G,346,,59.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,98.33333333333334,BREADS (KGS)
909,001_003-348,NDOVU HOME BAKING 2KG,348,,114.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,57.0,WHEAT FLOUR (KGS)
910,001_003-348,DAZ COCONUT FLAVOUR 180G MILL,348,,40.0,No-Loyalty card,,Food Item,FRUITS,COCONUT,Unprocessed/Minimally processed foods,KGS,180G,0.18,222.22222222222223,FRUITS (KGS)
911,001_003-349,AJAB HOME BAKING 2KG,349,,121.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,60.5,WHEAT FLOUR (KGS)
912,001_003-349,DELICIOUS DELIGHT MANDAZI 200GM,349,,29.0,No-Loyalty card,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,145.0,PASTRIES (KGS)
913,001_003-351,AJAB MAIZE MEAL 2KG,351,,112.0,No-Loyalty card,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,56.0,MAIZE/CORN FLOUR (KGS)
914,001_003-351,TIC TAC INTENSE MINT 16GM,351,,50.0,No-Loyalty card,,Food Item,CANDY AND CONFECTIONERY,SWEETS/CANDY,Ultra-processed foods,KGS,16GM,0.016,3125.0,CANDY AND CONFECTIONERY (KGS)
915,001_003-351,MARA SUGAR 2KG WHITE,351,,210.0,No-Loyalty card,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,105.0,SUGAR (KGS)
916,001_003-351,MUFFIN CAKE CHOCO 6 PACK 300G J/SUPER,351,,95.0,No-Loyalty card,,Food Item,CUPCAKES/MUFFINS/QUEENCAKES,MUFFINS,Ultra-processed foods,KGS,300G,0.3,316.6666666666667,CUPCAKES/MUFFINS/QUEENCAKES (KGS)
917,001_003-352,PEMBE MAIZE 2KG,352,,98.0,No-Loyalty card,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,49.0,MAIZE/CORN FLOUR (KGS)
918,001_003-353,WHITE BREAD 600G,353,,59.0,No-Loyalty card,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,98.33333333333334,BREADS (KGS)
919,001_003-355,FRESHA LALA POUCH 500ML,355,,50.0,No-Loyalty card,,Food Item,NATURAL/PLAIN FERMENTED MILK,NATURAL/PLAIN FERMENTED MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,100.0,NATURAL/PLAIN FERMENTED MILK (LTRS)
920,001_003-355,DAAWAT GREEN LABEL SPAGHETI 400G,355,,49.0,No-Loyalty card,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,122.5,PASTAS (KGS)
921,001_003-355,ROYCO MCHUZI MIX BEEF 70G SAT,355,,30.0,No-Loyalty card,,Food Item,SOUP FLAVOUR CUBES & MIXES,SOUP FLAVOUR BEEF MIXES,Ultra-processed foods,KGS,70G,0.07,428.57142857142856,SOUP FLAVOUR CUBES & MIXES (KGS)
922,001_003-355,WOW SUGARED 15G,355,,10.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,15G,0.015,666.6666666666667,SWEET AND SAVOURY SNACKS (KGS)
923,001_003-355,FRYUMS CORN BITES 25G FRESH & CRUNCHY,355,,15.0,No-Loyalty card,,Food Item,SWEET AND SAVOURY SNACKS,FRYUMS/FAR FAR,Ultra-processed foods,KGS,25G,0.025,600.0,SWEET AND SAVOURY SNACKS (KGS)
924,001_003-355,QUENCHER RTD FIZTO 300ML N/CAP,355,,20.0,No-Loyalty card,,Food Item,DILUTING JUICE,CORDIALS,Ultra-processed foods,LTRS,300ML,0.3,66.66666666666667,DILUTING JUICE (LTRS)
925,001_003-355,SAVANAH COCOPINE 1.5L,355,,185.0,No-Loyalty card,,Food Item,DILUTING JUICE,SQUASHES,Ultra-processed foods,LTRS,5L,5.0,37.0,DILUTING JUICE (LTRS)
926,001_003-355,DELICIOUS DELIGHT MANDAZI 200GM,355,,29.0,No-Loyalty card,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,145.0,PASTRIES (KGS)
927,001_003-356,SODA FANTA BLACKCURRANT 1.25L PL,356,,110.0,No-Loyalty card,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,1.25L,1.25,88.0,SODAS AND CARBONATED DRINKS (LTRS)
928,001_003-357,AJAB HOME BAKING 2KG,357,,121.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,60.5,WHEAT FLOUR (KGS)
929,001_003-357,KENSALT TABLE SALT 1KG,357,,32.0,No-Loyalty card,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,1KG,1.0,32.0,SALT (KGS)
930,001_003-357,AJAB MANDAZI FLOUR 2KG,357,,118.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,59.0,WHEAT FLOUR (KGS)
931,001_003-357,AJAB SELF RAISING 2KG,357,,118.0,No-Loyalty card,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,59.0,WHEAT FLOUR (KGS)
932,001_003-358,GOLDEN FRY 1L,358,,193.0,No-Loyalty card,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,193.0,COOKING OIL (LTRS)
933,001_003-358,K.C.C FRESH MILK WHOLE 500ML FINO,358,,52.0,No-Loyalty card,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,104.0,WHOLE MILK (LTRS)
934,001_003-358,SOKO MAIZE MEAL 2KG,358,,100.0,No-Loyalty card,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,50.0,MAIZE/CORN FLOUR (KGS)
935,001_003-358,BRANDED SUGAR 1KG BROWN,358,,110.0,No-Loyalty card,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,110.0,SUGAR (KGS)
936,001_003-360,KENSALT TABLE SALT 500G,360,,17.0,No-Loyalty card,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,500G,0.5,34.0,SALT (KGS)
